Gemeindeschlüssel,plz,ort,strasse,bundesland,energietraeger,einspeisespannungsebene,leistung,einspeisemanagement,inbetriebnahme,netzzugang,ausserbetriebnahme,netzabgang,netzbetreiber,eiccode,bnetznr,anlagenschluessel,zaehlpunktbezeichnung,leistungsgemesseneanlage,aggregatzustandfluessig,aggregatzustandgas,aggregatzustandfest,anlagenuntertyp,pruefergebnis,status,markierung,menge_kwh,jahr
0713502043,56761,Kaifenheim,Werner-von-Siemens-Str. 907Z,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,14/03/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000029577072006,,Ja,,,,,,GEÄNDERT,0,6321902,2018
0713502043,56761,Kaifenheim,Werner-von-Siemens-Str. 907Z,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,17/03/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000029577072007,,Ja,,,,,,GEÄNDERT,0,6321902,2018
0713502043,56761,Kaifenheim,Werner-von-Siemens-Str. 907Z,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,29/03/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000029577072009,,Ja,,,,,,GEÄNDERT,0,5928557,2018
0713310057,55568,Lauschied,Meisenheimer Str. 901Z,RP,WIN,MS,2400,regelbar nach § 9 Abs. 1 EEG,21/06/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000033166679160,,Ja,,,,,,GEÄNDERT,0,5343229,2018
0713310057,55568,Lauschied,Meisenheimer Str. 901Z,RP,WIN,MS,2400,regelbar nach § 9 Abs. 1 EEG,29/06/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000033166679161,,Ja,,,,,,GEÄNDERT,0,5343229,2018
0714009031,56281,Dörth,Hauptstr. 903Z,RP,WIN,HS/MS,3000,regelbar nach § 9 Abs. 1 EEG,31/05/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000034724409927,,Ja,,,,,,GEÄNDERT,0,7792926,2018
0714003010,56290,Beltheim,An der L205 906Z,RP,WIN,HS/MS,3000,regelbar nach § 9 Abs. 1 EEG,19/02/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000039833506082,,Ja,,,,,,GEÄNDERT,0,6562130,2018
0723306214,54611,Hallschlag,Zur Kehr 904Z,RP,WIN,MS,2350,regelbar nach § 9 Abs. 1 EEG,03/02/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000041314206859,,Ja,,,,,,GEÄNDERT,0,4693655,2018
0713310024,55592,Desloch,Obwieser Str. 901Z,RP,WIN,MS,3300,regelbar nach § 9 Abs. 1 EEG,15/06/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000042634490878,,Ja,,,,,,GEÄNDERT,0,6481177,2018
0713310024,55592,Desloch,Obwieser Str. 901Z,RP,WIN,MS,3300,regelbar nach § 9 Abs. 1 EEG,13/06/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000042634490879,,Ja,,,,,,GEÄNDERT,0,6481177,2018
0714003502,56288,Lahr,Vallerstr. 900Z,RP,WIN,MS,3000,regelbar nach § 9 Abs. 1 EEG,22/04/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000042978184374,,Ja,,,,,,GEÄNDERT,0,5710278,2018
0713700068,56727,Mayen,Kehriger Str. 907Z,RP,WIN,HS/MS,2780,regelbar nach § 9 Abs. 1 EEG,17/06/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000043921584088,,Ja,,,,,,GEÄNDERT,0,5680875,2018
0723306214,54611,Hallschlag,Zur Kehr 905Z,RP,WIN,MS,2300,regelbar nach § 9 Abs. 1 EEG,03/03/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000044762707421,,Ja,,,,,,GEÄNDERT,0,4411961,2018
0723106058,54497,Horath,Auf der K 79,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,15/09/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000047525090951,,Ja,,,,,,GEÄNDERT,0,6145800,2018
0723106058,54497,Horath,Auf der K 79,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,29/08/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000047525090952,,Ja,,,,,,GEÄNDERT,0,6145800,2018
0723106058,54497,Horath,Auf der K 79,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,30/08/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000047525090953,,Ja,,,,,,GEÄNDERT,0,6145800,2018
0723106058,54497,Horath,Auf der K 79,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,26/09/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000047525090954,,Ja,,,,,,GEÄNDERT,0,6145800,2018
0723106058,54497,Horath,Auf der K 79,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,21/09/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000047525090955,,Ja,,,,,,GEÄNDERT,0,6145800,2018
0723106058,54497,Horath,Auf der K 79,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,21/09/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000047525090956,,Ja,,,,,,GEÄNDERT,0,6145800,2018
0723106058,54497,Horath,Auf der K 79,RP,WIN,HS/MS,3075,regelbar nach § 9 Abs. 1 EEG,19/08/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000047525090957,,Ja,,,,,,GEÄNDERT,0,6145800,2018
0723106058,54497,Horath,Auf der K 79,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,15/08/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000047525090958,,Ja,,,,,,GEÄNDERT,0,6145800,2018
0723503106,54331,Pellingen,"20 kV Kabel Weg Flur 18, Parz. 1/3",RP,WIN,MS,2300,regelbar nach § 9 Abs. 1 EEG,23/11/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000002771761215599,,Ja,,,,,,GEÄNDERT,0,5173876,2018
0733901063,55413,Weiler bei Bingen,Windpark Weiler 900Z,RP,WIN,HS,2350,regelbar nach § 9 Abs. 1 EEG,29/12/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000003104781216340,,Ja,,,,,,GEÄNDERT,0,3661705,2018
0714003095,56288,Michelbach,Im Brühl 901Z,RP,WIN,MS,3300,regelbar nach § 9 Abs. 1 EEG,29/08/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000003119321006081,,Ja,,,,,,GEÄNDERT,0,6778810,2018
0714009031,56281,Dörth,Hauptstr. 903Z,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,27/07/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000003472440133256,,Ja,,,,,,GEÄNDERT,0,9245994,2018
0713502045,56759,Kaisersesch,Werner-von-Siemens-Str.,RP,WIN,HS/MS,2530,regelbar nach § 9 Abs. 1 EEG,04/11/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000003484410071574,,Ja,,,,,,GEÄNDERT,0,7274327,2018
0713502045,56759,Kaisersesch,Werner-von-Siemens-Str.,RP,WIN,HS/MS,2530,regelbar nach § 9 Abs. 1 EEG,22/11/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000003484410071577,,Ja,,,,,,GEÄNDERT,0,7274327,2018
0713502045,56759,Kaisersesch,Werner-von-Siemens-Str.,RP,WIN,HS/MS,2530,regelbar nach § 9 Abs. 1 EEG,16/11/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000003484410071578,,Ja,,,,,,GEÄNDERT,0,7274327,2018
0713310060,67744,Löllbach,Medarder Weg 900Z,RP,WIN,MS,2780,regelbar nach § 9 Abs. 1 EEG,03/08/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000003605371189724,,Ja,,,,,,GEÄNDERT,0,5823268,2018
0723306237,54611,Scheid,77,RP,WIN,MS,2300,regelbar nach § 9 Abs. 1 EEG,17/08/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000003880851194784,,Ja,,,,,,GEÄNDERT,0,4473588,2018
0713700068,56727,Mayen,Kehriger Str. 907Z,RP,WIN,HS/MS,2780,regelbar nach § 9 Abs. 1 EEG,24/06/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000004392151187795,,Ja,,,,,,GEÄNDERT,0,5680875,2018
0723106058,54497,Horath,Auf der K 79,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,15/08/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000004674291190959,,Ja,,,,,,GEÄNDERT,0,6145800,2018
0723101040,54472,Gornhausen,Nähe K88 999,RP,WIN,HS,3050,regelbar nach § 9 Abs. 1 EEG,10/11/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000004787901204716,,Ja,,,,,,GEÄNDERT,0,7298055,2018
0733100003,55232,Alzey-Heimersheim,"Flur 11, Flurstück 99",RP,WIN,MS,3000,regelbar nach § 9 Abs. 1 EEG,27/12/2016,0000-00-00,0000-00-00,0000-00-00,e-rp GmbH,,10001416,E31416015500260220000E00009100272,,Ja,,,,,,GEÄNDERT,0,7398959,2018
0733207010,67246,Dirmstein,,RP,WIN,MS,2350,regelbar nach § 9 Abs. 1 EEG,11/11/2016,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,,10002954,E32954010000000000001603200500002,,Ja,,,,,,,0,3494186.12,2018
0731900000,67547,Worms,"Flur 15, 131 4",RP,WIN,MS,2400,regelbar nach § 9 Abs. 1 EEG,09/06/2016,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,,10002954,E32954010000000000001603603000001,,Ja,,,,,,,0,4501333.5,2018
0731900000,67547,Worms,"Flur 15, 131 4",RP,WIN,MS,2400,regelbar nach § 9 Abs. 1 EEG,09/06/2016,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,,10002954,E32954010000000000001603603000002,,Ja,,,,,,,0,4501333.5,2018
0731900000,67547,Worms,"Flur 15, 131 4",RP,WIN,MS,2400,regelbar nach § 9 Abs. 1 EEG,16/06/2016,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,,10002954,E32954010000000000001603603000003,,Ja,,,,,,,0,4501333.5,2018
0731900000,67547,Worms,"Flur 15, 131 4",RP,WIN,MS,2400,regelbar nach § 9 Abs. 1 EEG,20/06/2016,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,,10002954,E32954010000000000001603603000004,,Ja,,,,,,,0,4501333.5,2018
0733106029,55288,Gabsheim,"Flur 4, 141/1",RP,WIN,MS,2300,regelbar nach § 9 Abs. 1 EEG,08/06/2016,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,,10002954,E32954010000000000003615100500001,,Ja,,,,,,,0,3956271,2018
0733106029,55288,Gabsheim,"Flur 4, 141/1",RP,WIN,MS,2300,regelbar nach § 9 Abs. 1 EEG,13/06/2016,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,,10002954,E32954010000000000003615100500002,,Ja,,,,,,,0,3956271,2018
0733106029,55288,Gabsheim,"Flur 4, 141/1",RP,WIN,MS,2300,regelbar nach § 9 Abs. 1 EEG,21/06/2016,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,,10002954,E32954010000000000003615100500003,,Ja,,,,,,,0,3956271,2018
0733105072,55597,Wöllstein,"Flur 11, 1",RP,WIN,MS,3050,regelbar nach § 9 Abs. 1 EEG,29/06/2016,0000-00-00,0000-00-00,0000-00-00,EWR Netz GmbH,,10002954,E32954010000000000011100S00000001,,Ja,,,,,,,0,4229886,2018
0734006016,66919,Hermersberg,Flurstück 4690 /6,RP,WIN,HS,3300,regelbar nach § 9 Abs. 1 EEG,20/06/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100033920000014584,,Ja,,,,,,,0,6079918,2018
0733707061,76877,Offenbach,Interpark 999 FL.3649/8,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,09/01/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100034100000014178,,Ja,,,,,,,0,6661405,2018
0733707061,76877,Offenbach,Interpark 999 FL.3649/8,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,19/01/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100034100000014179,,Ja,,,,,,,0,6661405,2018
0733707061,76877,Offenbach,Interpark 999 FL.3649/8,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,24/01/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100034100000014180,,Ja,,,,,,,0,6661405,2018
0733707061,76877,Offenbach,Interpark 999 FL.3649/8,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,20/01/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100034100000014181,,Ja,,,,,,,0,6661405,2018
0733707061,76877,Offenbach,Interpark 999 FL.3649/8,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,25/01/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100034100000014182,,Ja,,,,,,,0,6661409,2018
0733707061,76877,Offenbach,Interpark 999 FL.3649/8,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,12/01/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100034100000014183,,Ja,,,,,,,0,6661405,2018
0733302038,67304,Kerzenheim,Ebertsheimer Str. 999 Fl.431/2,RP,WIN,MS,2780,regelbar nach § 9 Abs. 1 EEG,25/01/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100035420000014294,,Ja,,,,,,,0,6295380,2018
0733302038,67304,Kerzenheim,Ebertsheimer Str. 999 Fl.431/2,RP,WIN,MS,2780,regelbar nach § 9 Abs. 1 EEG,27/01/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100035420000014295,,Ja,,,,,,,0,6295373,2018
0733404013,76870,Kandel,Landauer Str. 999 FL.7117,RP,WIN,MS,3000,regelbar nach § 9 Abs. 1 EEG,30/03/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100035720000014342,,Ja,,,,,,,0,5801765,2018
0733404013,76870,Kandel,Landauer Str. 999 FL.7117,RP,WIN,MS,3000,regelbar nach § 9 Abs. 1 EEG,27/04/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100035720000014343,,Ja,,,,,,,0,5801765,2018
0733404013,76870,Kandel,Landauer Str. 999 FL.7117,RP,WIN,MS,3000,regelbar nach § 9 Abs. 1 EEG,30/05/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100035720000014344,,Ja,,,,,,,0,5801768,2018
0733404013,76870,Kandel,Landauer Str. 999 FL.7117,RP,WIN,MS,3000,regelbar nach § 9 Abs. 1 EEG,17/02/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100035720000014345,,Ja,,,,,,,0,5801765,2018
0733404013,76870,Kandel,Landauer Str. 999 FL.7117,RP,WIN,MS,3000,regelbar nach § 9 Abs. 1 EEG,26/01/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100035720000014346,,Ja,,,,,,,0,5801765,2018
0733307083,67822,Winterborn,Windpark 999,RP,WIN,MS,3300,regelbar nach § 9 Abs. 1 EEG,12/05/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100036770000014395,,Ja,,,,,,,0,6248079,2018
0733307083,67822,Winterborn,Windpark 999,RP,WIN,MS,3300,regelbar nach § 9 Abs. 1 EEG,12/05/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100036770000014396,,Ja,,,,,,,0,6248073,2018
0733307055,67821,Oberndorf,Hauptstr.,RP,WIN,HS,3300,regelbar nach § 9 Abs. 1 EEG,27/06/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100036800000014426,,Ja,,,,,,,0,6696723,2018
0733207029,67271,Kindenheim,Auf dem Kahlenberg,RP,WIN,MS,3450,regelbar nach § 9 Abs. 1 EEG,25/07/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100036810000014583,,Ja,,,,,,,0,6947926,2018
0733511027,66851,Mittelbrunn,Windpark 999 Fl.Nr.368,RP,WIN,MS,2300,regelbar nach § 9 Abs. 1 EEG,16/12/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100036820000014665,,Ja,,,,,,,0,4845531,2018
0733609102,66914,Waldmohr,Breitenbacher Str. 999 L354,RP,WIN,MS,3300,regelbar nach § 9 Abs. 1 EEG,09/10/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100036840000014684,,Ja,,,,,,,0,8429481,2018
0733609102,66914,Waldmohr,Breitenbacher Str. 999 L354,RP,WIN,MS,3300,regelbar nach § 9 Abs. 1 EEG,18/10/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100036840000014685,,Ja,,,,,,,0,8429481,2018
0733609102,66914,Waldmohr,Breitenbacher Str. 999 L354,RP,WIN,MS,3300,regelbar nach § 9 Abs. 1 EEG,13/10/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100036840000014686,,Ja,,,,,,,0,8429481,2018
0733609102,66914,Waldmohr,Breitenbacher Str. 999 L354,RP,WIN,MS,3300,regelbar nach § 9 Abs. 1 EEG,26/10/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100036840000014687,,Ja,,,,,,,0,8429483,2018
0733609102,66914,Waldmohr,Breitenbacher Str. 999 L354,RP,WIN,MS,3300,regelbar nach § 9 Abs. 1 EEG,28/09/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100036840000014688,,Ja,,,,,,,0,8429481,2018
0733404013,76870,Kandel,An der L 542,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,28/12/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100036890000014699,,Ja,,,,,,,0,5520902,2018
0733404013,76870,Kandel,An der L 542,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,21/12/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100036890000014702,,Ja,,,,,,,0,5520902,2018
0734009055,66919,Weselberg,UW Weselberg 999 Fl.2851/1,RP,WIN,HS/MS,3300,regelbar nach § 9 Abs. 1 EEG,29/12/2017,0000-00-00,0000-00-00,0000-00-00,Pfalzwerke Netz AG,,10002992,E3025401WEA0004100036940000015055,,Ja,,,,,,,0,5145517,2018
0713203113,57586,Weitefeld,Flur 5 Flurst. 120,RP,WIN,MS,3200,regelbar nach § 9 Abs. 1 EEG,29/08/2017,0000-00-00,0000-00-00,0000-00-00,EnergieNetz Mitte GmbH,,10003990,E30568011000000000000002251100001,,Ja,,,,,,,0,5180219,2018
0711100000,56073,Koblenz,Schulgasse 2,RP,WIN,NS,1,nicht regelbar und nicht abrufbar,06/02/2017,0000-00-00,0000-00-00,0000-00-00,Energienetze Mittelrhein GmbH & Co. KG,,10001102,E31102010000000000002010951800001,,Nein,,,,,,,0,0,2018
0714308501,56459,Elbingen,Elbinger Lei,RP,WIN,MS,3000,regelbar nach § 9 Abs. 1 EEG,30/09/2017,0000-00-00,0000-00-00,0000-00-00,Energienetze Mittelrhein GmbH & Co. KG,,10001102,E31102010000000000002011142500001,,Ja,,,,,,,0,7303720,2018
0714308501,56459,Elbingen,Elbinger Lei,RP,WIN,MS,3000,regelbar nach § 9 Abs. 1 EEG,17/11/2017,0000-00-00,0000-00-00,0000-00-00,Energienetze Mittelrhein GmbH & Co. KG,,10001102,E31102010000000000002011142500002,,Ja,,,,,,,0,7303720,2018
0714308501,56459,Elbingen,Elbinger Lei,RP,WIN,MS,3000,regelbar nach § 9 Abs. 1 EEG,24/11/2017,0000-00-00,0000-00-00,0000-00-00,Energienetze Mittelrhein GmbH & Co. KG,,10001102,E31102010000000000002011142500003,,Ja,,,,,,,0,7303720,2018
0713401075,55776,Ruschberg,UA Ruschberg 900,RP,WIN,HS/MS,2350,regelbar nach § 9 Abs. 1 EEG,30/09/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000000251307557,,Ja,,,,,,GEÄNDERT,0,4666436,2018
0723201260,54619,Lichtenborn,Flur 5,RP,WIN,MS,2350,regelbar nach § 9 Abs. 1 EEG,28/06/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000004616512706,,Ja,,,,,,GEÄNDERT,0,3670465,2018
0714008106,55469,Niederkumbd,Brühlstr. 900Z,RP,WIN,HS/MS,3000,regelbar nach § 9 Abs. 1 EEG,28/09/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000036057510675,,Ja,,,,,,GEÄNDERT,0,5334324,2018
0714004145,55487,Sohren,Laufersweiler Str. 903Z,RP,WIN,HS/MS,3000,regelbar nach § 9 Abs. 1 EEG,21/09/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000037260188569,,Ja,,,,,,GEÄNDERT,0,5224438,2018
0723501045,54411,Hermeskeil,Borwiesenstr. 999Z,RP,WIN,MS,2400,regelbar nach § 9 Abs. 1 EEG,18/03/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000049556204266,,Ja,,,,,,GEÄNDERT,0,5059390,2018
0723501045,54411,Hermeskeil,Borwiesenstr. 999Z,RP,WIN,MS,2400,regelbar nach § 9 Abs. 1 EEG,14/03/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000049556235901,,Ja,,,,,,GEÄNDERT,0,5059390,2018
0723106006,54426,Berglicht,"Station neben St. """"Haardwald Quelle",RP,WIN,MS,2400,regelbar nach § 9 Abs. 1 EEG,05/09/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E31238010000000000000052582251969,,Ja,,,,,,GEÄNDERT,0,5329151,2018
0723101040,54472,Gornhausen,Nähe K88 999,RP,WIN,HS,3050,regelbar nach § 9 Abs. 1 EEG,31/05/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000047879304717,,Ja,,,,,,GEÄNDERT,0,7298055,2018
0723101040,54472,Gornhausen,Nähe K88 999,RP,WIN,HS,3050,regelbar nach § 9 Abs. 1 EEG,28/04/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000047879304718,,Ja,,,,,,GEÄNDERT,0,7298055,2018
0713310065,55590,Meisenheim,Obertor 901,RP,WIN,HS,3000,regelbar nach § 9 Abs. 1 EEG,29/06/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000050928012243,,Ja,,,,,,GEÄNDERT,0,6223489,2018
0713310065,55590,Meisenheim,Obertor 901,RP,WIN,HS,3000,regelbar nach § 9 Abs. 1 EEG,12/05/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000050928012244,,Ja,,,,,,GEÄNDERT,0,6223489,2018
0713310065,55590,Meisenheim,Obertor 901,RP,WIN,HS,3000,regelbar nach § 9 Abs. 1 EEG,29/05/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000050928017292,,Ja,,,,,,GEÄNDERT,0,6223489,2018
0713402020,55765,Dienstweiler,Eborner Berg 900Z,RP,WIN,MS,2400,regelbar nach § 9 Abs. 1 EEG,06/03/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000000115761183348,,Ja,,,,,,GEÄNDERT,0,4861152,2018
0713401075,55776,Ruschberg,ZZ UA Ruschberg 904Z,RP,WIN,HS/MS,3450,regelbar nach § 9 Abs. 1 EEG,22/12/2016,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000000131851180600,,Ja,,,,,,GEÄNDERT,0,9165551,2018
0723201201,54687,Arzfeld,Nähe UA Arzfeld (Übergabestation) 0,RP,WIN,MS,2300,regelbar nach § 9 Abs. 1 EEG,25/04/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000000461651219968,,Ja,,,,,,GEÄNDERT,0,3367691,2018
0713104211,56745,Weibern,Flur 5 Flurstück 95,RP,WIN,HS/MS,2300,regelbar nach § 9 Abs. 1 EEG,20/12/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000001624361171016,,Ja,,,,,,GEÄNDERT,0,3903910,2018
0733901063,55413,Weiler bei Bingen,Windpark Weiler 900Z,RP,WIN,HS,2350,regelbar nach § 9 Abs. 1 EEG,24/03/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000003104781216341,,Ja,,,,,,GEÄNDERT,0,3661705,2018
0733901063,55413,Weiler bei Bingen,Windpark Weiler 900Z,RP,WIN,HS,2350,regelbar nach § 9 Abs. 1 EEG,31/03/2017,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801W000000000003104781216342,,Ja,,,,,,GEÄNDERT,0,3661705,2018
