Gemeindeschlüssel,plz,ort,strasse,bundesland,energietraeger,einspeisespannungsebene,leistung,einspeisemanagement,inbetriebnahme,netzzugang,ausserbetriebnahme,netzabgang,netzbetreiber,eiccode,bnetznr,anlagenschluessel,zaehlpunktbezeichnung,leistungsgemesseneanlage,aggregatzustandfluessig,aggregatzustandgas,aggregatzustandfest,anlagenuntertyp,pruefergebnis,status,markierung,menge_kwh,jahr
0714008144,55469,Simmern,UW Bürgerstück,RP,WIN,HS,3200,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",04/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000021528693398,DE00733255469V0000000000000215286,Ja,,,,,,GEÄNDERT,0,5391959,2016
0733105030,55599,Gau-Bickelheim,Mast 68-82 / 16,RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,17/12/2012,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027431668469,DE00733255599V0000000000000274316,Ja,,,,,,GEÄNDERT,0,3690232,2016
0733106068,55578,Wallertheim,Flur 15 / 146 / 147 900Z / 5,RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,14/02/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027431875539,DE00733255599V0000000000000274318,Ja,,,,,,GEÄNDERT,0,2795769,2016
0733106068,55578,Wallertheim,"UW Wallertheim  / 113, 114/1",RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,15/05/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027431976289,DE00733255578V0000000000000274319,Ja,,,,,,GEÄNDERT,0,3890700,2016
0733106068,55578,Wallertheim,Flur 15 / 146 / 147 900Z / 21/1,RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,09/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027432087634,DE00733255597V0000000000000274320,Ja,,,,,,GEÄNDERT,0,765059,2016
0733105030,55599,Gau-Bickelheim,An der B 50 900Z / 38 und 39,RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,29/12/2012,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027432168516,DE00733255597V0000000000000274321,Ja,,,,,,GEÄNDERT,0,2765919,2016
0733106068,55578,Wallertheim,Flur 15 / 146 / 147 900Z / 25 + 26,RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,29/04/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027432275555,DE00733255597V0000000000000274322,Ja,,,,,,GEÄNDERT,0,3718455,2016
0733105030,55599,Gau-Bickelheim,Mast 68-82 / 76/1,RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,14/02/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027432370736,DE00733255597V0000000000000274323,Ja,,,,,,GEÄNDERT,0,3932233,2016
0733106068,55578,Wallertheim,"Flur 15 / 146 / 147 900Z / 73, 74",RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,29/04/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027432475565,DE00733255237V0000000000000274324,Ja,,,,,,GEÄNDERT,0,3125851,2016
0733105030,55599,Gau-Bickelheim,An der B 50 900Z / 44,RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,04/12/2012,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027432568493,DE00733255237V0000000000000274325,Ja,,,,,,GEÄNDERT,0,3629405,2016
0733105030,55599,Gau-Bickelheim,An der B 50 900Z / 18,RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,19/12/2012,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027432668513,DE00733255237V0000000000000274326,Ja,,,,,,GEÄNDERT,0,4131218,2016
0733105030,55599,Gau-Bickelheim,An der B 50 900Z / 27/1,RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,12/12/2012,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027432768487,DE00733255237V0000000000000274327,Ja,,,,,,GEÄNDERT,0,3647557,2016
0733105030,55599,Gau-Bickelheim,Mast 68-82  / 42,RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,04/03/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027432877495,DE00733255237V0000000000000274328,Ja,,,,,,GEÄNDERT,0,3741125,2016
0733106068,55578,Wallertheim,Flur 15 / 146 / 147 900Z / 32,RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,11/04/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027432975571,DE00733255237V0000000000000274329,Ja,,,,,,GEÄNDERT,0,3974508,2016
0733307078,67823,Unkenbach,Unk2 Flur 7 Flurstück 1666 900Z,RP,WIN,HS/MS,3370,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",17/01/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027838466394,DE00733267823V0000000000000278384,Ja,,,,,,GEÄNDERT,0,4645357,2016
0733307078,67823,Unkenbach,Unk2 Flur 7 Flurstück 1666 900Z / 1420/4 1420/5,RP,WIN,HS/MS,3370,regelbar und abrufbar nach § 6 EEG Abs.1,30/12/2012,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027838566396,DE00733267823V0000000000000278386,Ja,,,,,,GEÄNDERT,0,4748032,2016
0733307078,67823,Unkenbach,Unk2 Flur 7 Flurstück 1666 900Z,RP,WIN,HS/MS,3370,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",21/12/2012,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000027838666397,DE00733267823V0000000000000278385,Ja,,,,,,GEÄNDERT,0,4817443,2016
0733105030,55599,Gau-Bickelheim,Mast 68-82,RP,WIN,MS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,15/06/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000030433478799,DE00733255599V0000000000000304334,Ja,,,,,,GEÄNDERT,0,3770758,2016
0733105030,55599,Gau-Bickelheim,WEA Standort Gau-Bickelheim 902Z / 42 + 43,RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,03/07/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000030622382003,DE00733255599V0000000000000306223,Ja,,,,,,GEÄNDERT,0,3575120,2016
0714003204,56869,Mastershausen,Umspannwerk 2,RP,WIN,HS,2300,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,16/08/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031195976466,DE00733256869V0000000000000311959,Ja,,,,,,GEÄNDERT,0,3768446,2016
0714003204,56869,Mastershausen,Umspannwerk 2,RP,WIN,HS,2300,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,24/08/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031195976467,DE00733256869V0000000000000311959,Ja,,,,,,GEÄNDERT,0,3768446,2016
0714003204,56869,Mastershausen,Umspannwerk 2,RP,WIN,HS,2300,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,30/08/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031195976468,DE00733256869V0000000000000311959,Ja,,,,,,GEÄNDERT,0,3768446,2016
0714003204,56869,Mastershausen,Umspannwerk 2,RP,WIN,HS,2300,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,02/09/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031195976470,DE00733256869V0000000000000311959,Ja,,,,,,GEÄNDERT,0,3768446,2016
0714003204,56869,Mastershausen,Umspannwerk 2,RP,WIN,HS,2300,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,03/09/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031195976471,DE00733256869V0000000000000311959,Ja,,,,,,GEÄNDERT,0,2972668,2016
0714003204,56869,Mastershausen,Umspannwerk 2,RP,WIN,HS,2300,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,19/08/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031195976472,DE00733256869V0000000000000311959,Ja,,,,,,GEÄNDERT,0,2972668,2016
0714003204,56869,Mastershausen,Umspannwerk 2,RP,WIN,HS,2300,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,26/08/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031195976474,DE00733256869V0000000000000311959,Ja,,,,,,GEÄNDERT,0,2972668,2016
0714003204,56869,Mastershausen,Umspannwerk 2,RP,WIN,HS,2300,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,12/09/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031195984899,DE00733256869V0000000000000311959,Ja,,,,,,GEÄNDERT,0,3768446,2016
0714003204,56869,Mastershausen,Umspannwerk 2,RP,WIN,HS,2300,regelbar nach § 6 EEG Abs. 1 und Vorraussetzung nach § 3 MaPrV erfüllt,12/09/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031195984900,DE00733256869V0000000000000311959,Ja,,,,,,GEÄNDERT,0,3768446,2016
0714003204,56869,Mastershausen,Umspannwerk 2,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",03/09/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031196276455,DE00733256869V0000000000000311962,Ja,,,,,,GEÄNDERT,0,5225139,2016
0714003204,56869,Mastershausen,Umspannwerk 2,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",09/10/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031196276457,DE00733256869V0000000000000311962,Ja,,,,,,GEÄNDERT,0,5225139,2016
0714003204,56869,Mastershausen,Umspannwerk 2,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",21/10/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031196276461,DE00733256869V0000000000000311962,Ja,,,,,,GEÄNDERT,0,5225139,2016
0714003204,56869,Mastershausen,Umspannwerk 2,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",31/10/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031196276462,DE00733256869V0000000000000311962,Ja,,,,,,GEÄNDERT,0,5225139,2016
0733105030,55599,Gau-Bickelheim,WEA Standort Gau-Bickelheim 901Z / 67,RP,WIN,HS,2400,regelbar und abrufbar nach § 6 EEG Abs.1,22/08/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000031574282000,DE00733255599V0000000000000315742,Ja,,,,,,GEÄNDERT,0,3929450,2016
0733901063,55413,Weiler bei Bingen,UW Weiler,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",07/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032193293498,DE00733255413V0000000000000321932,Ja,,,,,,GEÄNDERT,0,7235881,2016
0733901063,55413,Weiler bei Bingen,UW Weiler,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",30/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032193294368,DE00733255413V0000000000000321932,Ja,,,,,,GEÄNDERT,0,7235881,2016
0733901063,55413,Weiler,Windpark Weiler 900Z,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",24/06/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032193393403,DE00733255413V0000000000000321933,Ja,,,,,,GEÄNDERT,0,8402822,2016
0733901063,55413,Weiler,Windpark Weiler 900Z,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",18/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032193394121,DE00733255413V0000000000000321933,Ja,,,,,,GEÄNDERT,0,8402822,2016
0733901063,55413,Weiler,Windpark Weiler 900Z,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",19/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032193394124,DE00733255413V0000000000000321933,Ja,,,,,,GEÄNDERT,0,8402822,2016
0733901063,55413,Weiler,Windpark Weiler 900Z,RP,WIN,HS,3050,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",30/07/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032193394372,DE00733255413V0000000000000321933,Ja,,,,,,GEÄNDERT,0,8402822,2016
0733901063,55413,Weiler bei Bingen,keine Angabe,RP,WIN,HS,3050,regelbar und abrufbar nach § 6 EEG Abs.1,23/10/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032193400851,DE00733255413V0000000000000321934,Ja,,,,,,GEÄNDERT,0,7866764,2016
0733901063,55413,Weiler bei Bingen,keine Angabe,RP,WIN,HS,3050,regelbar und abrufbar nach § 6 EEG Abs.1,14/10/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032193483982,DE00733255413V0000000000000321934,Ja,,,,,,GEÄNDERT,0,7866764,2016
0733100003,55232,Alzey,An der L 408,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",30/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519687348,DE00733255237V0000000000000325197,Ja,,,,,,GEÄNDERT,0,6405072,2016
0733101043,55237,Lonsheim,keine Angabe,RP,WIN,HS,3075,regelbar und abrufbar nach § 6 EEG Abs.1,30/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519687351,DE00733255237V0000000000000325196,Ja,,,,,,GEÄNDERT,0,5988790,2016
0733101043,55237,Lonsheim,8+10/1,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",21/01/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519689461,DE00733255237V0000000000000325196,Ja,,,,,,GEÄNDERT,0,5988790,2016
0733101043,55237,Lonsheim,43909,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",23/01/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519689463,DE00733255237V0000000000000325196,Ja,,,,,,GEÄNDERT,0,5988790,2016
0733101043,55237,Lonsheim,35,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",11/02/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519689465,DE00733255237V0000000000000325196,Ja,,,,,,GEÄNDERT,0,5988790,2016
0733101043,55237,Lonsheim,keine Angabe,RP,WIN,HS,3075,regelbar und abrufbar nach § 6 EEG Abs.1,30/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519787770,DE00733255237V0000000000000325196,Ja,,,,,,GEÄNDERT,0,5988790,2016
0733100003,55232,Alzey,An der L 408,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",31/01/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519789456,DE00733255237V0000000000000325197,Ja,,,,,,GEÄNDERT,0,6405072,2016
0733100003,55232,Alzey,An der L 408,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",03/03/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519789458,DE00733255237V0000000000000325197,Ja,,,,,,GEÄNDERT,0,6405072,2016
0733100003,55232,Alzey,An der L 408,RP,WIN,HS,3075,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",26/02/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000032519789459,DE00733255237V0000000000000325197,Ja,,,,,,GEÄNDERT,0,6405072,2016
0713310065,55590,Meisenheim,neues UW  / 2382 /2384,RP,WIN,HS,2530,regelbar und abrufbar nach § 6 EEG Abs.1,20/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790450822,DE00733255592V0000000000000337904,Ja,,,,,,GEÄNDERT,0,5048568,2016
0713310065,55590,Meisenheim,neues UW,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",29/01/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790488659,DE00733255592V0000000000000337904,Ja,,,,,,GEÄNDERT,0,5048568,2016
0713310065,55590,Meisenheim,neues UW  / 2350 und 2355,RP,WIN,HS,2530,regelbar und abrufbar nach § 6 EEG Abs.1,20/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790488660,DE00733255592V0000000000000337904,Ja,,,,,,GEÄNDERT,0,5048568,2016
0713310065,55590,Meisenheim,neues UW  / 2430 2 und 3,RP,WIN,HS,2530,regelbar und abrufbar nach § 6 EEG Abs.1,14/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790488662,DE00733255592V0000000000000337904,Ja,,,,,,GEÄNDERT,0,5048568,2016
0713310065,55590,Meisenheim,neues UW,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",08/03/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790489272,DE00733255592V0000000000000337904,Ja,,,,,,GEÄNDERT,0,5048568,2016
0713310065,55590,Meisenheim,neues UW,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",28/02/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790489273,DE00733255592V0000000000000337904,Ja,,,,,,GEÄNDERT,0,5048568,2016
0713310065,55590,Meisenheim,neues UW,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",27/01/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790588672,DE00733255592V0000000000000337905,Ja,,,,,,GEÄNDERT,0,5048568,2016
0713310065,55590,Meisenheim,neues UW,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",15/02/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790588673,DE00733255592V0000000000000337905,Ja,,,,,,GEÄNDERT,0,5048568,2016
0713310065,55590,Meisenheim,neues UW  / 2652 und 2650,RP,WIN,HS,2530,regelbar und abrufbar nach § 6 EEG Abs.1,29/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790588674,DE00733255592V0000000000000337905,Ja,,,,,,GEÄNDERT,0,5048568,2016
0713310065,55590,Meisenheim,neues UW  / 921,RP,WIN,HS,2530,regelbar und abrufbar nach § 6 EEG Abs.1,11/12/2013,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790688666,DE00733255592V0000000000000337906,Ja,,,,,,GEÄNDERT,0,5048568,2016
0713310065,55590,Meisenheim,neues UW,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",12/02/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790988668,DE00733255592V0000000000000337909,Ja,,,,,,GEÄNDERT,0,5048568,2016
0713310065,55590,Meisenheim,neues UW,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",28/02/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790988976,DE00733255592V0000000000000337909,Ja,,,,,,GEÄNDERT,0,5048568,2016
0713310065,55590,Meisenheim,neues UW,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",09/03/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790989274,DE00733255592V0000000000000337909,Ja,,,,,,GEÄNDERT,0,5048568,2016
0713310065,55590,Meisenheim,neues UW,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",08/03/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000033790989275,DE00733255592V0000000000000337909,Ja,,,,,,GEÄNDERT,0,5048568,2016
0733901045,55413,Oberheimbach,geplante UA Mast 214,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",21/11/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000038295395669,DE00733255413V0000000000000382953,Ja,,,,,,GEÄNDERT,0,6725007,2016
0733901045,55413,Oberheimbach,geplante UA Mast 214,RP,WIN,HS,2530,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach § 6 Nr 1 EEG 2009",14/11/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,11YR00000003039P,10003764,E3123801V000000000000038295395670,DE00733255413V0000000000000382953,Ja,,,,,,GEÄNDERT,0,6725007,2016
0733907201,67585,Dorn-Dürkheim,Flur 900Z,RP,WIN,HS,3370,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",19/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000038849400823,,Ja,,,,,,GEÄNDERT,0,5186915,2016
0733907201,67585,Dorn-Dürkheim,Flur 900Z,RP,WIN,HS,3370,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",04/06/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000038849406188,,Ja,,,,,,GEÄNDERT,0,5186915,2016
0733907201,67585,Dorn-Dürkheim,Flur 900Z,RP,WIN,HS,3370,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",04/06/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000038849406189,,Ja,,,,,,GEÄNDERT,0,5186915,2016
0714008037,55494,Erbach,Bacharacher Str. 102Z,RP,WIN,HS/MS,3170,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",08/01/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000038967375077,,Ja,,,,,,GEÄNDERT,0,6280487,2016
0714008037,55494,Erbach,Bacharacher Str. 102Z,RP,WIN,HS/MS,3170,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",13/01/2015,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000038967375078,,Ja,,,,,,GEÄNDERT,0,6280487,2016
0714307066,56244,Schenkelberg,"3/1, 3/4, 9522/2, 9525/5",RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",22/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000039539289325,,Ja,,,,,,GEÄNDERT,0,3557352,2016
0714307066,56244,Schenkelberg,E3123801V000000000000039539289326,RP,WIN,HS,2350,"Regelbar nach § 9 Abs.1 EEG, Altanlagen regelbar nach§ 6 Nr 1 EEG 2009",23/12/2014,0000-00-00,0000-00-00,0000-00-00,WESTNETZ GmbH,,10003764,E3123801V000000000000039539289326,,Ja,,,,,,,0,3557352,2016
